,år,område,sektor,jobtype,numbers
10131,2016,skaane,kontor,kontorelev,0
10132,2016,skaane,kontor,logistik,6
10133,2016,skaane,kontor,offentlig,1
10134,2016,skaane,kontor,oversaettelse,1
10135,2016,skaane,kontor,sekretaer,0
10136,2016,skaane,kontor,oekonomi,19
10137,2016,skaane,social,laege,0
10138,2016,skaane,social,laegesekretaer,0
10139,2016,skaane,social,pleje,1
10140,2016,skaane,social,psykologi,0
10141,2016,skaane,social,socialraadgivning,0
10142,2016,skaane,social,tandlaege,0
10143,2016,skaane,social,teknisksundhed,0
10144,2016,skaane,social,terapi,1
10145,2016,skaane,oevrige,elev,0
10146,2016,skaane,oevrige,forsvar,0
10147,2016,skaane,oevrige,frivilligt,0
10148,2016,skaane,oevrige,student,2
10149,2016,skaane,oevrige,studiepraktik,1
10150,2016,skaane,oevrige,oevrige,9
10151,2016,skaane,oevrige,kurseroevrige,0
10152,2016,groenland,it,database,6
10153,2016,groenland,it,itdrift,31
10154,2016,groenland,it,itkurser,1
10155,2016,groenland,it,itledelse,15
10156,2016,groenland,it,internet,3
10157,2016,groenland,it,systemudvikling,13
10158,2016,groenland,it,telekom,7
10159,2016,groenland,it,virksomhedssystemer,6
10160,2016,groenland,ingenioer,byggeteknik,51
10161,2016,groenland,ingenioer,elektronik,17
10162,2016,groenland,ingenioer,kemi,29
10163,2016,groenland,ingenioer,teknikledelse,25
10164,2016,groenland,ingenioer,maskiningenioer,17
10165,2016,groenland,ingenioer,medicinal,27
10166,2016,groenland,ingenioer,produktionsteknik,13
10167,2016,groenland,ledelse,detailledelse,0
10168,2016,groenland,ledelse,freelancekonsulent,6
10169,2016,groenland,ledelse,hrkurser,1
10170,2016,groenland,ledelse,itledelse,15
10171,2016,groenland,ledelse,institutions,75
10172,2016,groenland,ledelse,leder,69
10173,2016,groenland,ledelse,teknikledelse,25
10174,2016,groenland,ledelse,personale,21
10175,2016,groenland,ledelse,projektledelse,49
10176,2016,groenland,ledelse,salgschef,4
10177,2016,groenland,ledelse,topledelse,8
10178,2016,groenland,ledelse,virksomhedsudvikling,0
10179,2016,groenland,ledelse,oekonomichef,9
10180,2016,groenland,handel,bud,1
10181,2016,groenland,handel,boernepasning,1
10182,2016,groenland,handel,detailhandel,57
10183,2016,groenland,handel,ejendomsservice,12
10184,2016,groenland,handel,frisoer,1
10185,2016,groenland,handel,hotel,63
10186,2016,groenland,handel,rengoering,5
10187,2016,groenland,handel,service,12
10188,2016,groenland,handel,sikkerhed,9
10189,2016,groenland,industri,blik,43
10190,2016,groenland,industri,byggeri,24
10191,2016,groenland,industri,elektriker,57
10192,2016,groenland,industri,industri,6
10193,2016,groenland,industri,jern,20
10194,2016,groenland,industri,lager,10
10195,2016,groenland,industri,landbrug,11
10196,2016,groenland,industri,maling,6
10197,2016,groenland,industri,mekanik,36
10198,2016,groenland,industri,naeringsmiddel,29
10199,2016,groenland,industri,tekstil,3
10200,2016,groenland,industri,transport,23
10201,2016,groenland,industri,traeindustri,1
10202,2016,groenland,industri,toemrer,29
10203,2016,groenland,salg,design,1
10204,2016,groenland,salg,ejendomsmaegler,2
10205,2016,groenland,salg,grafisk,4
10206,2016,groenland,salg,kommunikation,26
10207,2016,groenland,salg,kultur,19
10208,2016,groenland,salg,marketing,5
10209,2016,groenland,salg,salg,18
10210,2016,groenland,salg,salgskurser,1
10211,2016,groenland,salg,franchise,1
10212,2016,groenland,salg,telemarketing,1
10213,2016,groenland,undervisning,bibliotek,5
10214,2016,groenland,undervisning,forskning,59
10215,2016,groenland,undervisning,laerer,97
10216,2016,groenland,undervisning,paedagog,304
10217,2016,groenland,kontor,akademisk,0
10218,2016,groenland,kontor,ejendomsmaegler,2
10219,2016,groenland,kontor,ejendomsservice,12
10220,2016,groenland,kontor,finans,13
10221,2016,groenland,kontor,indkoeb,7
10222,2016,groenland,kontor,jura,60
10223,2016,groenland,kontor,kontor,261
10224,2016,groenland,kontor,kontorkurser,1
10225,2016,groenland,kontor,kontorelev,7
10226,2016,groenland,kontor,logistik,8
10227,2016,groenland,kontor,offentlig,174
10228,2016,groenland,kontor,oversaettelse,23
10229,2016,groenland,kontor,sekretaer,17
10230,2016,groenland,kontor,oekonomi,99
10231,2016,groenland,social,laege,55
10232,2016,groenland,social,laegesekretaer,11
10233,2016,groenland,social,pleje,178
10234,2016,groenland,social,psykologi,27
10235,2016,groenland,social,socialraadgivning,157
10236,2016,groenland,social,tandlaege,55
10237,2016,groenland,social,teknisksundhed,3
10238,2016,groenland,social,terapi,52
10239,2016,groenland,oevrige,elev,3
10240,2016,groenland,oevrige,forsvar,0
10241,2016,groenland,oevrige,frivilligt,9
10242,2016,groenland,oevrige,student,8
10243,2016,groenland,oevrige,studiepraktik,2
10244,2016,groenland,oevrige,oevrige,95
10245,2016,groenland,oevrige,kurseroevrige,1
10246,2016,danmark,it,database,1132
10247,2016,danmark,it,itdrift,4019
10248,2016,danmark,it,itkurser,484
10249,2016,danmark,it,itledelse,2463
10250,2016,danmark,it,internet,1917
10251,2016,danmark,it,systemudvikling,17160
10252,2016,danmark,it,telekom,327
10253,2016,danmark,it,virksomhedssystemer,2435
10254,2016,danmark,ingenioer,byggeteknik,4795
10255,2016,danmark,ingenioer,elektronik,2956
10256,2016,danmark,ingenioer,kemi,3277
10257,2016,danmark,ingenioer,teknikledelse,1847
10258,2016,danmark,ingenioer,maskiningenioer,4025
10259,2016,danmark,ingenioer,medicinal,2452
10260,2016,danmark,ingenioer,produktionsteknik,5184
10261,2016,danmark,ledelse,detailledelse,0
10262,2016,danmark,ledelse,freelancekonsulent,1052
10263,2016,danmark,ledelse,hrkurser,110
10264,2016,danmark,ledelse,itledelse,2463
10265,2016,danmark,ledelse,institutions,1719
10266,2016,danmark,ledelse,leder,6935
10267,2016,danmark,ledelse,teknikledelse,1847
10268,2016,danmark,ledelse,personale,2564
10269,2016,danmark,ledelse,projektledelse,8985
10270,2016,danmark,ledelse,salgschef,1500
10271,2016,danmark,ledelse,topledelse,362
10272,2016,danmark,ledelse,virksomhedsudvikling,0
10273,2016,danmark,ledelse,oekonomichef,707
10274,2016,danmark,handel,bud,426
10275,2016,danmark,handel,boernepasning,587
10276,2016,danmark,handel,detailhandel,18153
10277,2016,danmark,handel,ejendomsservice,1161
10278,2016,danmark,handel,frisoer,713
10279,2016,danmark,handel,hotel,10335
10280,2016,danmark,handel,rengoering,5931
10281,2016,danmark,handel,service,2018
10282,2016,danmark,handel,sikkerhed,877
10283,2016,danmark,industri,blik,1758
10284,2016,danmark,industri,byggeri,3020
10285,2016,danmark,industri,elektriker,3696
10286,2016,danmark,industri,industri,2560
10287,2016,danmark,industri,jern,2564
10288,2016,danmark,industri,lager,2814
10289,2016,danmark,industri,landbrug,1490
10290,2016,danmark,industri,maling,647
10291,2016,danmark,industri,mekanik,3794
10292,2016,danmark,industri,naeringsmiddel,2447
10293,2016,danmark,industri,tekstil,373
10294,2016,danmark,industri,transport,4396
10295,2016,danmark,industri,traeindustri,504
10296,2016,danmark,industri,toemrer,1997
10297,2016,danmark,salg,design,338
10298,2016,danmark,salg,ejendomsmaegler,1055
10299,2016,danmark,salg,grafisk,784
10300,2016,danmark,salg,kommunikation,2526
10301,2016,danmark,salg,kultur,1689
10302,2016,danmark,salg,marketing,4220
10303,2016,danmark,salg,salg,13534
10304,2016,danmark,salg,salgskurser,99
10305,2016,danmark,salg,franchise,66
10306,2016,danmark,salg,telemarketing,1691
10307,2016,danmark,undervisning,bibliotek,344
10308,2016,danmark,undervisning,forskning,10353
10309,2016,danmark,undervisning,laerer,10081
10310,2016,danmark,undervisning,paedagog,16775
10311,2016,danmark,kontor,akademisk,0
10312,2016,danmark,kontor,ejendomsmaegler,1055
10313,2016,danmark,kontor,ejendomsservice,1161
10314,2016,danmark,kontor,finans,5894
10315,2016,danmark,kontor,indkoeb,2039
10316,2016,danmark,kontor,jura,2557
10317,2016,danmark,kontor,kontor,16410
10318,2016,danmark,kontor,kontorkurser,331
10319,2016,danmark,kontor,kontorelev,1593
10320,2016,danmark,kontor,logistik,2800
10321,2016,danmark,kontor,offentlig,4945
10322,2016,danmark,kontor,oversaettelse,1419
10323,2016,danmark,kontor,sekretaer,2276
10324,2016,danmark,kontor,oekonomi,11037
10325,2016,danmark,social,laege,5129
10326,2016,danmark,social,laegesekretaer,1464
10327,2016,danmark,social,pleje,14131
10328,2016,danmark,social,psykologi,1343
10329,2016,danmark,social,socialraadgivning,3211
10330,2016,danmark,social,tandlaege,1337
10331,2016,danmark,social,teknisksundhed,472
10332,2016,danmark,social,terapi,2545
10333,2016,danmark,oevrige,elev,1991
10334,2016,danmark,oevrige,forsvar,0
10335,2016,danmark,oevrige,frivilligt,7252
10336,2016,danmark,oevrige,student,4234
10337,2016,danmark,oevrige,studiepraktik,973
10338,2016,danmark,oevrige,oevrige,8393
10339,2016,danmark,oevrige,kurseroevrige,89
10340,2017,storkoebenhavn,it,database,1294
10341,2017,storkoebenhavn,it,itdrift,2601
10342,2017,storkoebenhavn,it,itkurser,544
10343,2017,storkoebenhavn,it,itledelse,1742
10344,2017,storkoebenhavn,it,internet,1304
10345,2017,storkoebenhavn,it,systemudvikling,11942
10346,2017,storkoebenhavn,it,telekom,161
10347,2017,storkoebenhavn,it,virksomhedssystemer,1637
10348,2017,storkoebenhavn,ingenioer,byggeteknik,1952
10349,2017,storkoebenhavn,ingenioer,elektronik,1044
10350,2017,storkoebenhavn,ingenioer,kemi,1529
10351,2017,storkoebenhavn,ingenioer,teknikledelse,778
10352,2017,storkoebenhavn,ingenioer,maskiningenioer,1119
10353,2017,storkoebenhavn,ingenioer,medicinal,1228
10354,2017,storkoebenhavn,ingenioer,produktionsteknik,1959
10355,2017,storkoebenhavn,ledelse,detailledelse,0
10356,2017,storkoebenhavn,ledelse,freelancekonsulent,189
10357,2017,storkoebenhavn,ledelse,hrkurser,91
10358,2017,storkoebenhavn,ledelse,itledelse,1742
10359,2017,storkoebenhavn,ledelse,institutions,389
10360,2017,storkoebenhavn,ledelse,leder,2912
10361,2017,storkoebenhavn,ledelse,teknikledelse,778
10362,2017,storkoebenhavn,ledelse,personale,1498
10363,2017,storkoebenhavn,ledelse,projektledelse,4857
10364,2017,storkoebenhavn,ledelse,salgschef,703
10365,2017,storkoebenhavn,ledelse,topledelse,143
10366,2017,storkoebenhavn,ledelse,virksomhedsudvikling,0
10367,2017,storkoebenhavn,ledelse,oekonomichef,354
10368,2017,storkoebenhavn,handel,bud,122
10369,2017,storkoebenhavn,handel,boernepasning,140
10370,2017,storkoebenhavn,handel,detailhandel,6315
10371,2017,storkoebenhavn,handel,ejendomsservice,620
10372,2017,storkoebenhavn,handel,frisoer,136
10373,2017,storkoebenhavn,handel,hotel,3856
10374,2017,storkoebenhavn,handel,rengoering,1137
10375,2017,storkoebenhavn,handel,service,449
10376,2017,storkoebenhavn,handel,sikkerhed,544
10377,2017,storkoebenhavn,industri,blik,552
10378,2017,storkoebenhavn,industri,byggeri,688
10379,2017,storkoebenhavn,industri,elektriker,1143
10380,2017,storkoebenhavn,industri,industri,429
10381,2017,storkoebenhavn,industri,jern,337
10382,2017,storkoebenhavn,industri,lager,912
10383,2017,storkoebenhavn,industri,landbrug,337
10384,2017,storkoebenhavn,industri,maling,195
10385,2017,storkoebenhavn,industri,mekanik,910
10386,2017,storkoebenhavn,industri,naeringsmiddel,552
10387,2017,storkoebenhavn,industri,tekstil,89
10388,2017,storkoebenhavn,industri,transport,1201
10389,2017,storkoebenhavn,industri,traeindustri,96
10390,2017,storkoebenhavn,industri,toemrer,615
10391,2017,storkoebenhavn,salg,design,149
10392,2017,storkoebenhavn,salg,ejendomsmaegler,522
10393,2017,storkoebenhavn,salg,grafisk,400
10394,2017,storkoebenhavn,salg,kommunikation,1704
10395,2017,storkoebenhavn,salg,kultur,390
10396,2017,storkoebenhavn,salg,marketing,2596
10397,2017,storkoebenhavn,salg,salg,5831
10398,2017,storkoebenhavn,salg,salgskurser,86
10399,2017,storkoebenhavn,salg,franchise,40
10400,2017,storkoebenhavn,salg,telemarketing,434
10401,2017,storkoebenhavn,undervisning,bibliotek,138
10402,2017,storkoebenhavn,undervisning,forskning,7582
10403,2017,storkoebenhavn,undervisning,laerer,2333
10404,2017,storkoebenhavn,undervisning,paedagog,6988
10405,2017,storkoebenhavn,kontor,akademisk,0
10406,2017,storkoebenhavn,kontor,ejendomsmaegler,522
10407,2017,storkoebenhavn,kontor,ejendomsservice,620
10408,2017,storkoebenhavn,kontor,finans,3728
10409,2017,storkoebenhavn,kontor,indkoeb,793
10410,2017,storkoebenhavn,kontor,jura,2115
10411,2017,storkoebenhavn,kontor,kontor,6912
10412,2017,storkoebenhavn,kontor,kontorkurser,242
10413,2017,storkoebenhavn,kontor,kontorelev,634
10414,2017,storkoebenhavn,kontor,logistik,1035
10415,2017,storkoebenhavn,kontor,offentlig,2456
10416,2017,storkoebenhavn,kontor,oversaettelse,666
10417,2017,storkoebenhavn,kontor,sekretaer,964
10418,2017,storkoebenhavn,kontor,oekonomi,6212
10419,2017,storkoebenhavn,social,laege,1570
10420,2017,storkoebenhavn,social,laegesekretaer,213
10421,2017,storkoebenhavn,social,pleje,5214
10422,2017,storkoebenhavn,social,psykologi,441
10423,2017,storkoebenhavn,social,socialraadgivning,979
10424,2017,storkoebenhavn,social,tandlaege,389
10425,2017,storkoebenhavn,social,teknisksundhed,164
10426,2017,storkoebenhavn,social,terapi,727
10427,2017,storkoebenhavn,oevrige,elev,726
10428,2017,storkoebenhavn,oevrige,forsvar,0
10429,2017,storkoebenhavn,oevrige,frivilligt,3297
10430,2017,storkoebenhavn,oevrige,student,3288
10431,2017,storkoebenhavn,oevrige,studiepraktik,1170
10432,2017,storkoebenhavn,oevrige,oevrige,2814
10433,2017,storkoebenhavn,oevrige,kurseroevrige,31
10434,2017,nordsjaelland,it,database,160
10435,2017,nordsjaelland,it,itdrift,326
10436,2017,nordsjaelland,it,itkurser,130
10437,2017,nordsjaelland,it,itledelse,209
10438,2017,nordsjaelland,it,internet,198
10439,2017,nordsjaelland,it,systemudvikling,1050
10440,2017,nordsjaelland,it,telekom,16
10441,2017,nordsjaelland,it,virksomhedssystemer,229
10442,2017,nordsjaelland,ingenioer,byggeteknik,393
10443,2017,nordsjaelland,ingenioer,elektronik,403
10444,2017,nordsjaelland,ingenioer,kemi,503
10445,2017,nordsjaelland,ingenioer,teknikledelse,175
10446,2017,nordsjaelland,ingenioer,maskiningenioer,312
10447,2017,nordsjaelland,ingenioer,medicinal,297
10448,2017,nordsjaelland,ingenioer,produktionsteknik,584
10449,2017,nordsjaelland,ledelse,detailledelse,0
10450,2017,nordsjaelland,ledelse,freelancekonsulent,29
10451,2017,nordsjaelland,ledelse,hrkurser,11
10452,2017,nordsjaelland,ledelse,itledelse,209
10453,2017,nordsjaelland,ledelse,institutions,140
10454,2017,nordsjaelland,ledelse,leder,642
10455,2017,nordsjaelland,ledelse,teknikledelse,175
10456,2017,nordsjaelland,ledelse,personale,226
10457,2017,nordsjaelland,ledelse,projektledelse,769
10458,2017,nordsjaelland,ledelse,salgschef,109
10459,2017,nordsjaelland,ledelse,topledelse,14
10460,2017,nordsjaelland,ledelse,virksomhedsudvikling,0
10461,2017,nordsjaelland,ledelse,oekonomichef,50
10462,2017,nordsjaelland,handel,bud,13
10463,2017,nordsjaelland,handel,boernepasning,24
10464,2017,nordsjaelland,handel,detailhandel,1650
10465,2017,nordsjaelland,handel,ejendomsservice,122
10466,2017,nordsjaelland,handel,frisoer,26
10467,2017,nordsjaelland,handel,hotel,698
10468,2017,nordsjaelland,handel,rengoering,284
10469,2017,nordsjaelland,handel,service,97
10470,2017,nordsjaelland,handel,sikkerhed,98
10471,2017,nordsjaelland,industri,blik,124
10472,2017,nordsjaelland,industri,byggeri,211
10473,2017,nordsjaelland,industri,elektriker,267
10474,2017,nordsjaelland,industri,industri,186
10475,2017,nordsjaelland,industri,jern,138
10476,2017,nordsjaelland,industri,lager,174
10477,2017,nordsjaelland,industri,landbrug,151
10478,2017,nordsjaelland,industri,maling,31
10479,2017,nordsjaelland,industri,mekanik,302
10480,2017,nordsjaelland,industri,naeringsmiddel,160
10481,2017,nordsjaelland,industri,tekstil,33
10482,2017,nordsjaelland,industri,transport,130
10483,2017,nordsjaelland,industri,traeindustri,42
10484,2017,nordsjaelland,industri,toemrer,150
10485,2017,nordsjaelland,salg,design,27
10486,2017,nordsjaelland,salg,ejendomsmaegler,119
10487,2017,nordsjaelland,salg,grafisk,51
10488,2017,nordsjaelland,salg,kommunikation,161
10489,2017,nordsjaelland,salg,kultur,110
10490,2017,nordsjaelland,salg,marketing,386
10491,2017,nordsjaelland,salg,salg,919
10492,2017,nordsjaelland,salg,salgskurser,0
10493,2017,nordsjaelland,salg,franchise,25
10494,2017,nordsjaelland,salg,telemarketing,31
10495,2017,nordsjaelland,undervisning,bibliotek,36
10496,2017,nordsjaelland,undervisning,forskning,1404
10497,2017,nordsjaelland,undervisning,laerer,726
10498,2017,nordsjaelland,undervisning,paedagog,1894
10499,2017,nordsjaelland,kontor,akademisk,0
10500,2017,nordsjaelland,kontor,ejendomsmaegler,119
10501,2017,nordsjaelland,kontor,ejendomsservice,122
10502,2017,nordsjaelland,kontor,finans,467
10503,2017,nordsjaelland,kontor,indkoeb,122
10504,2017,nordsjaelland,kontor,jura,193
10505,2017,nordsjaelland,kontor,kontor,797
10506,2017,nordsjaelland,kontor,kontorkurser,2
10507,2017,nordsjaelland,kontor,kontorelev,88
10508,2017,nordsjaelland,kontor,logistik,160
10509,2017,nordsjaelland,kontor,offentlig,501
10510,2017,nordsjaelland,kontor,oversaettelse,73
10511,2017,nordsjaelland,kontor,sekretaer,168
10512,2017,nordsjaelland,kontor,oekonomi,937
10513,2017,nordsjaelland,social,laege,135
10514,2017,nordsjaelland,social,laegesekretaer,39
10515,2017,nordsjaelland,social,pleje,2064
10516,2017,nordsjaelland,social,psykologi,95
10517,2017,nordsjaelland,social,socialraadgivning,297
10518,2017,nordsjaelland,social,tandlaege,78
10519,2017,nordsjaelland,social,teknisksundhed,53
10520,2017,nordsjaelland,social,terapi,233
10521,2017,nordsjaelland,oevrige,elev,217
10522,2017,nordsjaelland,oevrige,forsvar,0
10523,2017,nordsjaelland,oevrige,frivilligt,619
10524,2017,nordsjaelland,oevrige,student,517
10525,2017,nordsjaelland,oevrige,studiepraktik,72
10526,2017,nordsjaelland,oevrige,oevrige,424
10527,2017,nordsjaelland,oevrige,kurseroevrige,0
10528,2017,region-sjaelland,it,database,74
10529,2017,region-sjaelland,it,itdrift,343
10530,2017,region-sjaelland,it,itkurser,311
10531,2017,region-sjaelland,it,itledelse,105
10532,2017,region-sjaelland,it,internet,87
10533,2017,region-sjaelland,it,systemudvikling,548
10534,2017,region-sjaelland,it,telekom,29
10535,2017,region-sjaelland,it,virksomhedssystemer,88
10536,2017,region-sjaelland,ingenioer,byggeteknik,548
10537,2017,region-sjaelland,ingenioer,elektronik,301
10538,2017,region-sjaelland,ingenioer,kemi,342
10539,2017,region-sjaelland,ingenioer,teknikledelse,234
10540,2017,region-sjaelland,ingenioer,maskiningenioer,367
10541,2017,region-sjaelland,ingenioer,medicinal,219
10542,2017,region-sjaelland,ingenioer,produktionsteknik,441
10543,2017,region-sjaelland,ledelse,detailledelse,0
10544,2017,region-sjaelland,ledelse,freelancekonsulent,39
10545,2017,region-sjaelland,ledelse,hrkurser,18
10546,2017,region-sjaelland,ledelse,itledelse,105
10547,2017,region-sjaelland,ledelse,institutions,227
10548,2017,region-sjaelland,ledelse,leder,768
10549,2017,region-sjaelland,ledelse,teknikledelse,234
10550,2017,region-sjaelland,ledelse,personale,198
10551,2017,region-sjaelland,ledelse,projektledelse,582
