,n_jobtype_area_,n_year,n_sektor_area,n_area,jobtype,sektor,area,year
425,47,255002,1896,16927,traeindustri,industri,region-nordjylland,2014
426,86,255002,1896,16927,toemrer,industri,region-nordjylland,2014
427,18,255002,1703,16927,design,salg,region-nordjylland,2014
428,41,255002,1703,16927,ejendomsmaegler,salg,region-nordjylland,2014
429,43,255002,1703,16927,grafisk,salg,region-nordjylland,2014
430,84,255002,1703,16927,kommunikation,salg,region-nordjylland,2014
431,175,255002,1703,16927,kultur,salg,region-nordjylland,2014
432,123,255002,1703,16927,marketing,salg,region-nordjylland,2014
433,1074,255002,1703,16927,salg,salg,region-nordjylland,2014
434,1,255002,1703,16927,salgskurser,salg,region-nordjylland,2014
435,20,255002,1703,16927,franchise,salg,region-nordjylland,2014
436,90,255002,1703,16927,telemarketing,salg,region-nordjylland,2014
437,25,255002,3326,16927,bibliotek,undervisning,region-nordjylland,2014
438,579,255002,3326,16927,forskning,undervisning,region-nordjylland,2014
439,1080,255002,3326,16927,laerer,undervisning,region-nordjylland,2014
440,1390,255002,3326,16927,paedagog,undervisning,region-nordjylland,2014
441,0,255002,2274,16927,akademisk,kontor,region-nordjylland,2014
442,41,255002,2274,16927,ejendomsmaegler,kontor,region-nordjylland,2014
443,69,255002,2274,16927,ejendomsservice,kontor,region-nordjylland,2014
444,208,255002,2274,16927,finans,kontor,region-nordjylland,2014
445,98,255002,2274,16927,indkoeb,kontor,region-nordjylland,2014
446,76,255002,2274,16927,jura,kontor,region-nordjylland,2014
447,659,255002,2274,16927,kontor,kontor,region-nordjylland,2014
448,1,255002,2274,16927,kontorkurser,kontor,region-nordjylland,2014
449,132,255002,2274,16927,kontorelev,kontor,region-nordjylland,2014
450,131,255002,2274,16927,logistik,kontor,region-nordjylland,2014
451,303,255002,2274,16927,offentlig,kontor,region-nordjylland,2014
452,43,255002,2274,16927,oversaettelse,kontor,region-nordjylland,2014
453,148,255002,2274,16927,sekretaer,kontor,region-nordjylland,2014
454,530,255002,2274,16927,oekonomi,kontor,region-nordjylland,2014
455,491,255002,3185,16927,laege,social,region-nordjylland,2014
456,171,255002,3185,16927,laegesekretaer,social,region-nordjylland,2014
457,915,255002,3185,16927,pleje,social,region-nordjylland,2014
458,131,255002,3185,16927,psykologi,social,region-nordjylland,2014
459,349,255002,3185,16927,socialraadgivning,social,region-nordjylland,2014
460,118,255002,3185,16927,tandlaege,social,region-nordjylland,2014
461,21,255002,3185,16927,teknisksundhed,social,region-nordjylland,2014
462,208,255002,3185,16927,terapi,social,region-nordjylland,2014
463,399,255002,1935,16927,elev,oevrige,region-nordjylland,2014
464,0,255002,1935,16927,forsvar,oevrige,region-nordjylland,2014
465,319,255002,1935,16927,frivilligt,oevrige,region-nordjylland,2014
466,292,255002,1935,16927,student,oevrige,region-nordjylland,2014
467,136,255002,1935,16927,studiepraktik,oevrige,region-nordjylland,2014
468,680,255002,1935,16927,oevrige,oevrige,region-nordjylland,2014
469,1,255002,1935,16927,kurseroevrige,oevrige,region-nordjylland,2014
470,103,255002,3037,46742,database,it,region-midtjylland,2014
471,659,255002,3037,46742,itdrift,it,region-midtjylland,2014
472,26,255002,3037,46742,itkurser,it,region-midtjylland,2014
473,268,255002,3037,46742,itledelse,it,region-midtjylland,2014
474,298,255002,3037,46742,internet,it,region-midtjylland,2014
475,1809,255002,3037,46742,systemudvikling,it,region-midtjylland,2014
476,49,255002,3037,46742,telekom,it,region-midtjylland,2014
477,383,255002,3037,46742,virksomhedssystemer,it,region-midtjylland,2014
478,861,255002,3720,46742,byggeteknik,ingenioer,region-midtjylland,2014
479,662,255002,3720,46742,elektronik,ingenioer,region-midtjylland,2014
480,458,255002,3720,46742,kemi,ingenioer,region-midtjylland,2014
481,464,255002,3720,46742,teknikledelse,ingenioer,region-midtjylland,2014
482,1141,255002,3720,46742,maskiningenioer,ingenioer,region-midtjylland,2014
483,371,255002,3720,46742,medicinal,ingenioer,region-midtjylland,2014
484,1044,255002,3720,46742,produktionsteknik,ingenioer,region-midtjylland,2014
485,0,255002,4191,46742,detailledelse,ledelse,region-midtjylland,2014
486,220,255002,4191,46742,freelancekonsulent,ledelse,region-midtjylland,2014
487,27,255002,4191,46742,hrkurser,ledelse,region-midtjylland,2014
488,268,255002,4191,46742,itledelse,ledelse,region-midtjylland,2014
489,348,255002,4191,46742,institutions,ledelse,region-midtjylland,2014
490,1034,255002,4191,46742,leder,ledelse,region-midtjylland,2014
491,464,255002,4191,46742,teknikledelse,ledelse,region-midtjylland,2014
492,386,255002,4191,46742,personale,ledelse,region-midtjylland,2014
493,1141,255002,4191,46742,projektledelse,ledelse,region-midtjylland,2014
494,386,255002,4191,46742,salgschef,ledelse,region-midtjylland,2014
495,90,255002,4191,46742,topledelse,ledelse,region-midtjylland,2014
496,0,255002,4191,46742,virksomhedsudvikling,ledelse,region-midtjylland,2014
497,144,255002,4191,46742,oekonomichef,ledelse,region-midtjylland,2014
498,69,255002,7551,46742,bud,handel,region-midtjylland,2014
499,80,255002,7551,46742,boernepasning,handel,region-midtjylland,2014
500,3467,255002,7551,46742,detailhandel,handel,region-midtjylland,2014
501,138,255002,7551,46742,ejendomsservice,handel,region-midtjylland,2014
502,121,255002,7551,46742,frisoer,handel,region-midtjylland,2014
503,1918,255002,7551,46742,hotel,handel,region-midtjylland,2014
504,1472,255002,7551,46742,rengoering,handel,region-midtjylland,2014
505,487,255002,7551,46742,service,handel,region-midtjylland,2014
506,107,255002,7551,46742,sikkerhed,handel,region-midtjylland,2014
507,291,255002,5299,46742,blik,industri,region-midtjylland,2014
508,475,255002,5299,46742,byggeri,industri,region-midtjylland,2014
509,748,255002,5299,46742,elektriker,industri,region-midtjylland,2014
510,515,255002,5299,46742,industri,industri,region-midtjylland,2014
511,691,255002,5299,46742,jern,industri,region-midtjylland,2014
512,403,255002,5299,46742,lager,industri,region-midtjylland,2014
513,337,255002,5299,46742,landbrug,industri,region-midtjylland,2014
514,99,255002,5299,46742,maling,industri,region-midtjylland,2014
515,604,255002,5299,46742,mekanik,industri,region-midtjylland,2014
516,389,255002,5299,46742,naeringsmiddel,industri,region-midtjylland,2014
517,84,255002,5299,46742,tekstil,industri,region-midtjylland,2014
518,746,255002,5299,46742,transport,industri,region-midtjylland,2014
519,204,255002,5299,46742,traeindustri,industri,region-midtjylland,2014
520,228,255002,5299,46742,toemrer,industri,region-midtjylland,2014
521,125,255002,5124,46742,design,salg,region-midtjylland,2014
522,106,255002,5124,46742,ejendomsmaegler,salg,region-midtjylland,2014
523,218,255002,5124,46742,grafisk,salg,region-midtjylland,2014
524,335,255002,5124,46742,kommunikation,salg,region-midtjylland,2014
525,357,255002,5124,46742,kultur,salg,region-midtjylland,2014
526,706,255002,5124,46742,marketing,salg,region-midtjylland,2014
527,2694,255002,5124,46742,salg,salg,region-midtjylland,2014
528,17,255002,5124,46742,salgskurser,salg,region-midtjylland,2014
529,27,255002,5124,46742,franchise,salg,region-midtjylland,2014
530,429,255002,5124,46742,telemarketing,salg,region-midtjylland,2014
531,45,255002,6531,46742,bibliotek,undervisning,region-midtjylland,2014
532,1206,255002,6531,46742,forskning,undervisning,region-midtjylland,2014
533,2243,255002,6531,46742,laerer,undervisning,region-midtjylland,2014
534,2584,255002,6531,46742,paedagog,undervisning,region-midtjylland,2014
535,0,255002,6930,46742,akademisk,kontor,region-midtjylland,2014
536,106,255002,6930,46742,ejendomsmaegler,kontor,region-midtjylland,2014
537,138,255002,6930,46742,ejendomsservice,kontor,region-midtjylland,2014
538,669,255002,6930,46742,finans,kontor,region-midtjylland,2014
539,570,255002,6930,46742,indkoeb,kontor,region-midtjylland,2014
540,251,255002,6930,46742,jura,kontor,region-midtjylland,2014
541,1912,255002,6930,46742,kontor,kontor,region-midtjylland,2014
542,25,255002,6930,46742,kontorkurser,kontor,region-midtjylland,2014
543,377,255002,6930,46742,kontorelev,kontor,region-midtjylland,2014
544,566,255002,6930,46742,logistik,kontor,region-midtjylland,2014
545,461,255002,6930,46742,offentlig,kontor,region-midtjylland,2014
546,334,255002,6930,46742,oversaettelse,kontor,region-midtjylland,2014
547,413,255002,6930,46742,sekretaer,kontor,region-midtjylland,2014
548,1683,255002,6930,46742,oekonomi,kontor,region-midtjylland,2014
549,1212,255002,7807,46742,laege,social,region-midtjylland,2014
550,429,255002,7807,46742,laegesekretaer,social,region-midtjylland,2014
551,2115,255002,7807,46742,pleje,social,region-midtjylland,2014
552,307,255002,7807,46742,psykologi,social,region-midtjylland,2014
553,593,255002,7807,46742,socialraadgivning,social,region-midtjylland,2014
554,241,255002,7807,46742,tandlaege,social,region-midtjylland,2014
555,78,255002,7807,46742,teknisksundhed,social,region-midtjylland,2014
556,627,255002,7807,46742,terapi,social,region-midtjylland,2014
557,998,255002,6007,46742,elev,oevrige,region-midtjylland,2014
558,0,255002,6007,46742,forsvar,oevrige,region-midtjylland,2014
559,1101,255002,6007,46742,frivilligt,oevrige,region-midtjylland,2014
560,702,255002,6007,46742,student,oevrige,region-midtjylland,2014
561,911,255002,6007,46742,studiepraktik,oevrige,region-midtjylland,2014
562,1977,255002,6007,46742,oevrige,oevrige,region-midtjylland,2014
563,15,255002,6007,46742,kurseroevrige,oevrige,region-midtjylland,2014
564,31,255002,1287,26087,database,it,sydjylland,2014
565,400,255002,1287,26087,itdrift,it,sydjylland,2014
566,1,255002,1287,26087,itkurser,it,sydjylland,2014
567,128,255002,1287,26087,itledelse,it,sydjylland,2014
568,99,255002,1287,26087,internet,it,sydjylland,2014
569,642,255002,1287,26087,systemudvikling,it,sydjylland,2014
570,33,255002,1287,26087,telekom,it,sydjylland,2014
571,184,255002,1287,26087,virksomhedssystemer,it,sydjylland,2014
572,639,255002,2714,26087,byggeteknik,ingenioer,sydjylland,2014
573,531,255002,2714,26087,elektronik,ingenioer,sydjylland,2014
574,314,255002,2714,26087,kemi,ingenioer,sydjylland,2014
575,337,255002,2714,26087,teknikledelse,ingenioer,sydjylland,2014
576,915,255002,2714,26087,maskiningenioer,ingenioer,sydjylland,2014
577,179,255002,2714,26087,medicinal,ingenioer,sydjylland,2014
578,712,255002,2714,26087,produktionsteknik,ingenioer,sydjylland,2014
579,0,255002,2692,26087,detailledelse,ledelse,sydjylland,2014
580,56,255002,2692,26087,freelancekonsulent,ledelse,sydjylland,2014
581,2,255002,2692,26087,hrkurser,ledelse,sydjylland,2014
582,128,255002,2692,26087,itledelse,ledelse,sydjylland,2014
583,253,255002,2692,26087,institutions,ledelse,sydjylland,2014
584,788,255002,2692,26087,leder,ledelse,sydjylland,2014
585,337,255002,2692,26087,teknikledelse,ledelse,sydjylland,2014
586,266,255002,2692,26087,personale,ledelse,sydjylland,2014
587,769,255002,2692,26087,projektledelse,ledelse,sydjylland,2014
588,196,255002,2692,26087,salgschef,ledelse,sydjylland,2014
589,54,255002,2692,26087,topledelse,ledelse,sydjylland,2014
590,0,255002,2692,26087,virksomhedsudvikling,ledelse,sydjylland,2014
591,77,255002,2692,26087,oekonomichef,ledelse,sydjylland,2014
592,25,255002,3931,26087,bud,handel,sydjylland,2014
593,73,255002,3931,26087,boernepasning,handel,sydjylland,2014
594,1812,255002,3931,26087,detailhandel,handel,sydjylland,2014
595,80,255002,3931,26087,ejendomsservice,handel,sydjylland,2014
596,66,255002,3931,26087,frisoer,handel,sydjylland,2014
597,1048,255002,3931,26087,hotel,handel,sydjylland,2014
598,625,255002,3931,26087,rengoering,handel,sydjylland,2014
599,280,255002,3931,26087,service,handel,sydjylland,2014
600,86,255002,3931,26087,sikkerhed,handel,sydjylland,2014
601,190,255002,3807,26087,blik,industri,sydjylland,2014
602,307,255002,3807,26087,byggeri,industri,sydjylland,2014
603,578,255002,3807,26087,elektriker,industri,sydjylland,2014
604,340,255002,3807,26087,industri,industri,sydjylland,2014
605,458,255002,3807,26087,jern,industri,sydjylland,2014
606,428,255002,3807,26087,lager,industri,sydjylland,2014
607,166,255002,3807,26087,landbrug,industri,sydjylland,2014
608,73,255002,3807,26087,maling,industri,sydjylland,2014
609,551,255002,3807,26087,mekanik,industri,sydjylland,2014
610,217,255002,3807,26087,naeringsmiddel,industri,sydjylland,2014
611,69,255002,3807,26087,tekstil,industri,sydjylland,2014
612,535,255002,3807,26087,transport,industri,sydjylland,2014
613,45,255002,3807,26087,traeindustri,industri,sydjylland,2014
614,222,255002,3807,26087,toemrer,industri,sydjylland,2014
615,65,255002,2741,26087,design,salg,sydjylland,2014
616,62,255002,2741,26087,ejendomsmaegler,salg,sydjylland,2014
617,126,255002,2741,26087,grafisk,salg,sydjylland,2014
618,166,255002,2741,26087,kommunikation,salg,sydjylland,2014
619,160,255002,2741,26087,kultur,salg,sydjylland,2014
620,400,255002,2741,26087,marketing,salg,sydjylland,2014
621,1589,255002,2741,26087,salg,salg,sydjylland,2014
622,2,255002,2741,26087,salgskurser,salg,sydjylland,2014
623,27,255002,2741,26087,franchise,salg,sydjylland,2014
624,113,255002,2741,26087,telemarketing,salg,sydjylland,2014
625,33,255002,3435,26087,bibliotek,undervisning,sydjylland,2014
626,275,255002,3435,26087,forskning,undervisning,sydjylland,2014
627,1303,255002,3435,26087,laerer,undervisning,sydjylland,2014
628,1529,255002,3435,26087,paedagog,undervisning,sydjylland,2014
629,0,255002,3945,26087,akademisk,kontor,sydjylland,2014
630,62,255002,3945,26087,ejendomsmaegler,kontor,sydjylland,2014
631,80,255002,3945,26087,ejendomsservice,kontor,sydjylland,2014
632,377,255002,3945,26087,finans,kontor,sydjylland,2014
633,318,255002,3945,26087,indkoeb,kontor,sydjylland,2014
634,120,255002,3945,26087,jura,kontor,sydjylland,2014
635,979,255002,3945,26087,kontor,kontor,sydjylland,2014
636,2,255002,3945,26087,kontorkurser,kontor,sydjylland,2014
637,165,255002,3945,26087,kontorelev,kontor,sydjylland,2014
638,491,255002,3945,26087,logistik,kontor,sydjylland,2014
639,402,255002,3945,26087,offentlig,kontor,sydjylland,2014
640,85,255002,3945,26087,oversaettelse,kontor,sydjylland,2014
641,229,255002,3945,26087,sekretaer,kontor,sydjylland,2014
642,964,255002,3945,26087,oekonomi,kontor,sydjylland,2014
643,729,255002,4245,26087,laege,social,sydjylland,2014
644,173,255002,4245,26087,laegesekretaer,social,sydjylland,2014
645,1287,255002,4245,26087,pleje,social,sydjylland,2014
646,161,255002,4245,26087,psykologi,social,sydjylland,2014
647,341,255002,4245,26087,socialraadgivning,social,sydjylland,2014
648,143,255002,4245,26087,tandlaege,social,sydjylland,2014
649,40,255002,4245,26087,teknisksundhed,social,sydjylland,2014
650,291,255002,4245,26087,terapi,social,sydjylland,2014
651,582,255002,2966,26087,elev,oevrige,sydjylland,2014
652,0,255002,2966,26087,forsvar,oevrige,sydjylland,2014
653,577,255002,2966,26087,frivilligt,oevrige,sydjylland,2014
654,406,255002,2966,26087,student,oevrige,sydjylland,2014
655,185,255002,2966,26087,studiepraktik,oevrige,sydjylland,2014
656,1076,255002,2966,26087,oevrige,oevrige,sydjylland,2014
657,2,255002,2966,26087,kurseroevrige,oevrige,sydjylland,2014
658,1,255002,14,839,database,it,bornholm,2014
659,7,255002,14,839,itdrift,it,bornholm,2014
660,1,255002,14,839,itkurser,it,bornholm,2014
661,1,255002,14,839,itledelse,it,bornholm,2014
662,4,255002,14,839,internet,it,bornholm,2014
663,8,255002,14,839,systemudvikling,it,bornholm,2014
664,1,255002,14,839,telekom,it,bornholm,2014
665,1,255002,14,839,virksomhedssystemer,it,bornholm,2014
666,9,255002,39,839,byggeteknik,ingenioer,bornholm,2014
667,9,255002,39,839,elektronik,ingenioer,bornholm,2014
668,6,255002,39,839,kemi,ingenioer,bornholm,2014
669,3,255002,39,839,teknikledelse,ingenioer,bornholm,2014
670,14,255002,39,839,maskiningenioer,ingenioer,bornholm,2014
671,5,255002,39,839,medicinal,ingenioer,bornholm,2014
672,6,255002,39,839,produktionsteknik,ingenioer,bornholm,2014
673,0,255002,74,839,detailledelse,ledelse,bornholm,2014
674,7,255002,74,839,freelancekonsulent,ledelse,bornholm,2014
675,1,255002,74,839,hrkurser,ledelse,bornholm,2014
676,1,255002,74,839,itledelse,ledelse,bornholm,2014
677,11,255002,74,839,institutions,ledelse,bornholm,2014
678,29,255002,74,839,leder,ledelse,bornholm,2014
679,3,255002,74,839,teknikledelse,ledelse,bornholm,2014
680,8,255002,74,839,personale,ledelse,bornholm,2014
681,14,255002,74,839,projektledelse,ledelse,bornholm,2014
682,3,255002,74,839,salgschef,ledelse,bornholm,2014
683,1,255002,74,839,topledelse,ledelse,bornholm,2014
684,0,255002,74,839,virksomhedsudvikling,ledelse,bornholm,2014
685,6,255002,74,839,oekonomichef,ledelse,bornholm,2014
686,1,255002,198,839,bud,handel,bornholm,2014
687,1,255002,198,839,boernepasning,handel,bornholm,2014
688,89,255002,198,839,detailhandel,handel,bornholm,2014
689,7,255002,198,839,ejendomsservice,handel,bornholm,2014
690,1,255002,198,839,frisoer,handel,bornholm,2014
691,60,255002,198,839,hotel,handel,bornholm,2014
692,29,255002,198,839,rengoering,handel,bornholm,2014
693,16,255002,198,839,service,handel,bornholm,2014
694,7,255002,198,839,sikkerhed,handel,bornholm,2014
695,8,255002,67,839,blik,industri,bornholm,2014
696,8,255002,67,839,byggeri,industri,bornholm,2014
697,10,255002,67,839,elektriker,industri,bornholm,2014
698,9,255002,67,839,industri,industri,bornholm,2014
699,4,255002,67,839,jern,industri,bornholm,2014
700,4,255002,67,839,lager,industri,bornholm,2014
701,6,255002,67,839,landbrug,industri,bornholm,2014
702,2,255002,67,839,maling,industri,bornholm,2014
703,9,255002,67,839,mekanik,industri,bornholm,2014
704,11,255002,67,839,naeringsmiddel,industri,bornholm,2014
705,1,255002,67,839,tekstil,industri,bornholm,2014
706,7,255002,67,839,transport,industri,bornholm,2014
707,1,255002,67,839,traeindustri,industri,bornholm,2014
708,4,255002,67,839,toemrer,industri,bornholm,2014
709,1,255002,87,839,design,salg,bornholm,2014
710,3,255002,87,839,ejendomsmaegler,salg,bornholm,2014
711,1,255002,87,839,grafisk,salg,bornholm,2014
712,14,255002,87,839,kommunikation,salg,bornholm,2014
713,16,255002,87,839,kultur,salg,bornholm,2014
714,3,255002,87,839,marketing,salg,bornholm,2014
715,41,255002,87,839,salg,salg,bornholm,2014
716,1,255002,87,839,salgskurser,salg,bornholm,2014
717,7,255002,87,839,franchise,salg,bornholm,2014
718,9,255002,87,839,telemarketing,salg,bornholm,2014
719,4,255002,115,839,bibliotek,undervisning,bornholm,2014
720,12,255002,115,839,forskning,undervisning,bornholm,2014
721,39,255002,115,839,laerer,undervisning,bornholm,2014
722,53,255002,115,839,paedagog,undervisning,bornholm,2014
723,0,255002,103,839,akademisk,kontor,bornholm,2014
724,3,255002,103,839,ejendomsmaegler,kontor,bornholm,2014
725,7,255002,103,839,ejendomsservice,kontor,bornholm,2014
726,16,255002,103,839,finans,kontor,bornholm,2014
727,3,255002,103,839,indkoeb,kontor,bornholm,2014
